BRANCH_COUNT,CALL_PAIRS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,LOC_CODE_AND_COMMENT,LOC_COMMENTS,LOC_EXECUTABLE,LOC_TOTAL,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUMBER_OF_LINES,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,PARAMETER_COUNT,PERCENT_COMMENTS,DEFECT_LABEL,_source_file
7.0,0.0,12.0,4.0,0.5,6.0,1.0,0.25,16.0,1.0,0.0,13.02,12.0,1875.31,0.05,40.0,0.08,104.18,156.28,7.0,2.0,1.0,8.0,0.25,3.0,6.0,14.0,0.33,12.0,21.0,19.0,7.0,8.0,2.0,90.0,1,PC2.arff
5.0,0.0,6.0,3.0,0.3,2.0,1.0,0.33,7.0,3.0,1.0,11.97,13.0,2022.66,0.05,36.0,0.08,112.37,155.59,8.0,3.0,2.0,10.0,1.0,2.0,3.0,6.0,0.2,15.0,14.0,22.0,7.0,13.0,3.0,84.62,0,PC2.arff
3.0,2.0,4.0,2.0,0.15,2.0,1.0,0.0,7.0,1.0,0.0,18.83,17.73,5916.14,0.11,71.0,0.06,328.67,333.73,0.0,3.0,13.0,13.0,0.0,1.0,2.0,7.0,0.09,23.0,26.0,45.0,11.0,15.0,0.0,18.75,0,MC1.arff
17.0,6.0,26.0,9.0,0.35,10.0,2.0,0.22,33.0,1.0,0.0,27.0,19.97,10770.44,0.18,100.0,0.05,598.36,539.23,14.0,10.0,12.0,26.0,0.11,8.0,13.0,26.0,0.18,51.0,33.0,67.0,19.0,23.0,0.0,66.67,1,PC4.arff
1.0,2.0,0.0,1.0,0.03,0.0,1.0,1.0,21.0,1.0,0.0,74.43,12.73,12056.63,0.32,195.0,0.08,669.81,947.31,0.0,2.0,39.0,39.0,1.0,0.0,0.0,22.0,0.02,49.0,80.0,115.0,22.0,7.0,0.0,4.88,1,PC5.arff
3.0,2.0,4.0,2.0,0.15,2.0,2.0,1.0,6.0,1.0,0.0,38.52,7.94,2431.42,0.1,63.0,0.13,135.08,306.05,0.0,1.0,13.0,13.0,0.5,1.0,2.0,6.0,0.11,19.0,26.0,37.0,18.0,11.0,0.0,7.14,0,PC5.arff
17.0,6.0,26.0,9.0,0.26,8.0,4.0,0.44,32.0,7.0,0.75,44.37,20.23,18150.1,0.3,159.0,0.05,1008.34,897.37,1.0,31.0,34.0,35.0,0.78,9.0,17.0,25.0,0.13,71.0,66.0,93.0,31.0,19.0,0.0,48.48,1,PC5.arff
1.0,0.0,0.0,1.0,0.1,0.0,1.0,1.0,1.0,1.0,0.0,26.44,10.58,2958.18,0.09,61.0,0.09,164.34,279.68,0.0,0.0,10.0,10.0,1.0,0.0,0.0,2.0,0.06,18.0,25.0,36.0,13.0,11.0,3.0,0.0,0,MC1.arff
11.0,1.0,20.0,6.0,0.3,10.0,4.0,0.67,27.0,1.0,0.0,51.1,12.22,7632.82,0.21,119.0,0.08,424.05,624.5,0.0,4.0,20.0,20.0,0.17,5.0,10.0,23.0,0.15,39.0,60.0,59.0,27.0,11.0,0.0,16.67,1,PC3.arff
35.0,25.0,60.0,18.0,0.23,28.0,12.0,0.67,85.0,1.0,0.0,107.72,20.13,43626.97,0.72,327.0,0.05,2423.72,2167.8,68.0,32.0,9.0,77.0,0.06,16.0,30.0,69.0,0.16,111.0,133.0,194.0,76.0,23.0,0.0,91.74,0,PC2.arff
1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,9.31,2.5,58.16,0.01,9.0,0.4,3.23,23.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.5,2.0,1.0,8.0,1.0,5.0,0.0,0.0,0,MC1.arff
11.0,9.0,18.0,6.0,0.32,8.0,5.0,0.83,24.0,1.0,0.0,55.47,8.07,3611.37,0.15,83.0,0.12,200.63,447.56,4.0,17.0,15.0,19.0,0.17,5.0,9.0,20.0,0.11,57.0,36.0,47.0,29.0,13.0,1.0,58.33,1,PC3.arff
61.0,3.0,106.0,31.0,0.19,46.0,3.0,0.1,127.0,20.0,0.63,61.68,64.5,256623.54,1.33,633.0,0.02,14256.86,3978.66,2.0,68.0,160.0,162.0,0.65,30.0,53.0,98.0,0.11,277.0,258.0,375.0,52.0,26.0,0.0,30.43,1,MC2.arff
19.0,5.0,0.0,10.0,0.48,0.0,9.0,0.9,46.0,1.0,0.0,26.8,22.8,13929.48,0.2,137.0,0.04,773.86,610.94,0.0,0.0,21.0,21.0,0.1,0.0,0.0,38.0,0.36,28.0,38.0,99.0,10.0,12.0,0.0,0.0,0,PC4.arff
1.0,7.0,0.0,1.0,0.11,0.0,1.0,1.0,8.0,1.0,0.0,36.46,3.0,328.18,0.04,28.0,0.33,18.23,109.39,0.0,6.0,9.0,9.0,1.0,0.0,0.0,9.0,0.03,32.0,9.0,19.0,9.0,6.0,0.0,40.0,0,PC4.arff
1.0,0.0,0.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,11.58,2.67,82.35,0.01,11.0,0.38,4.57,30.88,1.0,0.0,3.0,4.0,1.0,0.0,0.0,2.0,0.11,9.0,4.0,7.0,3.0,4.0,0.0,25.0,1,PC4.arff
17.0,5.0,24.0,9.0,0.45,8.0,9.0,1.0,50.0,9.0,1.0,46.86,14.55,9917.4,0.23,134.0,0.07,550.97,681.72,0.0,0.0,20.0,20.0,1.0,8.0,12.0,43.0,0.35,26.0,47.0,87.0,21.0,13.0,1.0,0.0,1,KC3.arff
3.0,3.0,4.0,2.0,0.12,2.0,2.0,1.0,9.0,1.0,0.0,25.77,19.64,9942.83,0.17,109.0,0.05,552.38,506.18,14.0,0.0,3.0,17.0,0.5,1.0,2.0,9.0,0.1,21.0,50.0,59.0,14.0,11.0,6.0,82.35,0,PC2.arff
9.0,4.0,16.0,5.0,0.1,8.0,5.0,1.0,20.0,1.0,0.0,38.12,17.21,11288.51,0.22,125.0,0.06,627.14,655.99,2.0,1.0,47.0,49.0,0.2,4.0,8.0,17.0,0.09,58.0,59.0,66.0,24.0,14.0,0.0,6.0,1,PC5.arff
3.0,2.0,4.0,2.0,0.14,2.0,2.0,1.0,6.0,1.0,0.0,21.1,7.65,1234.87,0.05,38.0,0.13,68.6,161.42,1.0,0.0,13.0,14.0,0.5,1.0,2.0,6.0,0.11,19.0,17.0,21.0,10.0,9.0,0.0,7.14,1,PC5.arff
5.0,5.0,6.0,3.0,0.14,2.0,3.0,1.0,16.0,3.0,1.0,36.99,12.3,5596.5,0.15,91.0,0.08,310.92,455.0,0.0,0.0,22.0,22.0,1.0,2.0,3.0,15.0,0.11,27.0,41.0,50.0,20.0,12.0,1.0,0.0,0,PC3.arff
3.0,0.0,4.0,2.0,0.4,2.0,1.0,0.5,6.0,1.0,0.0,6.18,5.0,154.4,0.01,11.0,0.2,8.58,30.88,4.0,0.0,1.0,5.0,0.5,1.0,2.0,6.0,0.29,7.0,4.0,7.0,2.0,5.0,2.0,80.0,0,PC2.arff
21.0,0.0,22.0,11.0,0.69,2.0,1.0,0.09,23.0,9.0,0.8,36.1,10.29,3819.44,0.12,79.0,0.1,212.19,371.33,1.0,5.0,15.0,16.0,0.82,10.0,45.0,14.0,0.44,25.0,24.0,55.0,14.0,12.0,0.0,28.57,0,PC5.arff
17.0,10.0,28.0,9.0,0.19,12.0,6.0,0.67,36.0,1.0,0.0,53.47,15.83,13404.4,0.28,157.0,0.06,744.69,846.59,14.0,10.0,33.0,47.0,0.11,8.0,14.0,29.0,0.12,78.0,57.0,100.0,27.0,15.0,0.0,42.11,1,PC4.arff
5.0,2.0,6.0,3.0,0.01,2.0,2.0,0.67,36.0,3.0,1.0,40.03,134.59,725129.9,1.8,1098.0,0.01,40284.99,5387.77,0.0,79.0,311.0,311.0,1.0,2.0,3.0,35.0,0.01,421.0,352.0,746.0,17.0,13.0,0.0,20.26,1,PC5.arff
49.0,22.0,76.0,25.0,0.08,28.0,15.0,0.6,191.0,12.0,0.46,416.4,33.75,474307.58,4.68,1866.0,0.03,26350.42,14053.56,0.0,112.0,306.0,306.0,0.48,24.0,38.0,168.0,0.05,463.0,765.0,1101.0,170.0,15.0,0.0,26.79,1,PC5.arff
21.0,2.0,38.0,11.0,0.28,18.0,2.0,0.18,44.0,3.0,0.2,35.52,30.55,33139.3,0.36,186.0,0.03,1841.07,1084.92,1.0,12.0,38.0,39.0,0.27,10.0,19.0,35.0,0.17,64.0,84.0,102.0,33.0,24.0,2.0,25.49,1,PC3.arff
17.0,1.0,22.0,9.0,0.31,6.0,2.0,0.22,25.0,7.0,0.75,13.48,33.0,14676.46,0.15,97.0,0.03,815.36,444.74,1.0,6.0,28.0,29.0,0.78,8.0,11.0,18.0,0.21,43.0,33.0,64.0,8.0,16.0,0.0,20.0,1,PC4.arff
3.0,1.0,4.0,2.0,0.09,2.0,2.0,1.0,7.0,1.0,0.0,39.13,13.91,7574.21,0.18,103.0,0.07,420.79,544.4,0.0,3.0,22.0,22.0,0.5,1.0,2.0,7.0,0.06,33.0,40.0,63.0,23.0,16.0,1.0,12.0,1,PC3.arff
37.0,12.0,60.0,20.0,0.13,28.0,10.0,0.5,104.0,9.0,0.42,83.0,51.6,220979.91,1.43,607.0,0.02,12276.66,4282.56,23.0,65.0,130.0,153.0,0.45,16.0,30.0,86.0,0.09,231.0,258.0,349.0,95.0,38.0,1.0,40.37,1,CM1.arff
51.0,5.0,86.0,26.0,0.1,36.0,13.0,0.5,108.0,16.0,0.6,82.0,65.18,348324.33,1.78,858.0,0.02,19351.35,5344.33,5.0,62.0,243.0,248.0,0.62,25.0,44.0,84.0,0.07,377.0,277.0,581.0,51.0,24.0,0.0,21.61,1,PC5.arff
15.0,6.0,26.0,8.0,0.17,12.0,7.0,0.88,32.0,4.0,0.43,74.36,13.06,12685.78,0.32,159.0,0.08,704.77,971.26,2.0,31.0,44.0,46.0,0.5,7.0,13.0,26.0,0.09,88.0,64.0,95.0,49.0,20.0,1.0,42.86,1,CM1.arff
23.0,21.0,38.0,12.0,0.16,16.0,8.0,0.67,61.0,7.0,0.55,75.45,22.43,37944.0,0.56,282.0,0.04,2108.0,1692.0,6.0,64.0,70.0,76.0,0.58,11.0,19.0,51.0,0.07,163.0,124.0,158.0,47.0,17.0,0.0,50.0,1,PC5.arff
38.0,3.0,56.0,20.0,0.2,24.0,11.0,0.55,67.0,9.0,0.42,45.34,47.44,102058.89,0.72,316.0,0.02,5669.94,2151.12,0.0,7.0,101.0,101.0,0.45,16.0,30.0,49.0,0.16,124.0,122.0,194.0,63.0,49.0,0.0,6.48,0,PC5.arff
1.0,1.0,0.0,1.0,0.07,0.0,1.0,1.0,14.0,1.0,0.0,55.33,10.4,5984.09,0.19,131.0,0.1,332.45,575.39,0.0,0.0,14.0,14.0,1.0,0.0,0.0,15.0,0.05,19.0,52.0,79.0,15.0,6.0,0.0,0.0,1,PC5.arff
1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,9.06,3.5,110.95,0.01,10.0,0.29,6.16,31.7,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.25,4.0,2.0,8.0,2.0,7.0,1.0,0.0,0,PC4.arff
7.0,1.0,8.0,4.0,0.4,2.0,2.0,0.5,9.0,4.0,1.0,18.39,9.17,1545.09,0.06,39.0,0.11,85.84,168.56,3.0,0.0,7.0,10.0,1.0,3.0,4.0,7.0,0.27,15.0,15.0,24.0,9.0,11.0,0.0,30.0,1,PC4.arff
9.0,4.0,16.0,5.0,0.14,8.0,5.0,1.0,19.0,1.0,0.0,28.81,17.87,9204.66,0.17,106.0,0.06,511.37,514.95,4.0,0.0,31.0,35.0,0.2,4.0,8.0,16.0,0.13,39.0,44.0,62.0,16.0,13.0,0.0,11.43,1,PC5.arff
1.0,1.0,0.0,1.0,0.07,0.0,1.0,1.0,2.0,1.0,0.0,21.37,13.3,3780.76,0.09,62.0,0.08,210.04,284.27,8.0,6.0,6.0,14.0,1.0,0.0,0.0,3.0,0.03,29.0,19.0,43.0,10.0,14.0,0.0,70.0,1,PC4.arff
9.0,2.0,16.0,5.0,0.21,8.0,3.0,0.6,20.0,1.0,0.0,23.15,10.83,2716.66,0.08,54.0,0.09,150.93,250.77,0.0,3.0,24.0,24.0,0.2,4.0,8.0,17.0,0.14,35.0,20.0,34.0,12.0,13.0,0.0,11.11,1,PC5.arff
1.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,1.0,1.0,0.0,27.1,6.0,975.76,0.05,39.0,0.17,54.21,162.63,3.0,0.0,2.0,5.0,1.0,0.0,0.0,2.0,0.09,11.0,15.0,24.0,10.0,8.0,4.0,60.0,0,PC5.arff
5.0,2.0,8.0,3.0,0.11,4.0,3.0,1.0,10.0,1.0,0.0,37.6,9.75,3574.45,0.12,74.0,0.1,198.58,366.61,9.0,7.0,19.0,28.0,0.33,2.0,4.0,9.0,0.06,49.0,27.0,47.0,18.0,13.0,0.0,45.71,0,CM1.arff
19.0,5.0,34.0,10.0,0.16,16.0,2.0,0.2,41.0,5.0,0.44,61.6,40.23,99691.06,0.83,392.0,0.02,5538.39,2478.2,1.0,58.0,60.0,61.0,0.5,9.0,17.0,33.0,0.07,138.0,177.0,215.0,55.0,25.0,1.0,49.58,0,PC1.arff
5.0,4.0,8.0,3.0,0.08,4.0,3.0,1.0,16.0,1.0,0.0,43.87,24.97,27356.45,0.37,187.0,0.04,1519.8,1095.44,2.0,15.0,35.0,37.0,0.33,2.0,4.0,15.0,0.04,77.0,88.0,99.0,37.0,21.0,1.0,32.68,1,PC1.arff
5.0,4.0,8.0,3.0,0.12,4.0,3.0,1.0,12.0,1.0,0.0,17.39,29.75,15389.5,0.17,116.0,0.03,854.97,517.28,2.0,8.0,23.0,25.0,0.0,2.0,4.0,11.0,0.07,41.0,34.0,82.0,8.0,14.0,0.0,30.3,0,MC1.arff
25.0,1.0,38.0,13.0,0.3,14.0,7.0,0.54,35.0,12.0,0.92,53.96,27.69,41377.61,0.5,254.0,0.04,2298.76,1494.19,0.0,0.0,43.0,43.0,0.92,12.0,19.0,24.0,0.21,61.0,108.0,146.0,39.0,20.0,2.0,0.0,0,PC1.arff
24.0,3.0,10.0,20.0,0.29,4.0,19.0,0.95,46.0,1.0,0.0,40.79,42.5,73684.33,0.58,281.0,0.02,4093.57,1733.75,7.0,2.0,61.0,68.0,0.05,3.0,5.0,28.0,0.21,97.0,119.0,162.0,42.0,30.0,0.0,12.86,1,PC5.arff
11.0,8.0,18.0,6.0,0.18,8.0,4.0,0.67,31.0,3.0,0.0,28.97,28.95,24283.0,0.28,161.0,0.03,1349.06,838.72,29.0,0.0,4.0,33.0,0.5,5.0,9.0,27.0,0.16,38.0,76.0,85.0,21.0,16.0,5.0,87.88,0,PC2.arff
3.0,1.0,4.0,2.0,0.25,2.0,2.0,1.0,5.0,1.0,0.0,17.09,4.57,357.2,0.03,20.0,0.22,19.84,78.14,1.0,0.0,7.0,8.0,0.5,1.0,2.0,5.0,0.15,13.0,8.0,12.0,7.0,8.0,0.0,12.5,1,PC4.arff
17.0,1.0,32.0,9.0,0.21,16.0,2.0,0.22,38.0,6.0,0.63,11.27,102.9,119290.11,0.39,234.0,0.01,6627.23,1159.28,0.0,10.0,42.0,42.0,0.67,8.0,16.0,31.0,0.14,63.0,98.0,136.0,10.0,21.0,0.0,19.23,1,MC2.arff
13.0,1.0,24.0,7.0,0.29,12.0,2.0,0.29,27.0,7.0,1.0,22.47,19.15,8239.54,0.14,82.0,0.05,457.75,430.33,19.0,36.0,5.0,24.0,1.0,6.0,12.0,22.0,0.11,63.0,31.0,51.0,17.0,21.0,1.0,91.67,0,PC2.arff
97.0,4.0,140.0,51.0,0.19,52.0,17.0,0.33,174.0,27.0,0.52,88.62,65.64,381855.65,1.94,870.0,0.02,21214.2,5817.26,14.0,20.0,249.0,263.0,0.53,44.0,70.0,125.0,0.16,317.0,335.0,535.0,74.0,29.0,0.0,12.01,1,PC5.arff
9.0,0.0,16.0,5.0,0.26,8.0,1.0,0.2,17.0,1.0,0.0,7.06,24.0,4068.29,0.06,49.0,0.04,226.02,169.51,0.0,1.0,19.0,19.0,0.2,4.0,8.0,14.0,0.21,24.0,18.0,31.0,3.0,8.0,0.0,5.0,0,PC5.arff
1.0,3.0,0.0,1.0,0.06,0.0,1.0,1.0,4.0,1.0,0.0,3.68,12.0,529.4,0.01,19.0,0.08,29.41,44.12,0.0,1.0,18.0,18.0,1.0,0.0,0.0,5.0,0.05,21.0,16.0,3.0,2.0,3.0,0.0,5.26,1,PC5.arff
9.0,2.0,10.0,5.0,0.71,2.0,2.0,0.0,12.0,5.0,1.0,17.33,16.67,4814.21,0.1,63.0,0.06,267.46,288.85,0.0,0.0,7.0,7.0,1.0,4.0,5.0,9.0,0.45,11.0,20.0,43.0,9.0,15.0,0.0,0.0,0,MC1.arff
7.0,1.0,12.0,4.0,0.5,4.0,1.0,0.25,11.0,1.0,0.0,16.59,7.71,987.43,0.04,32.0,0.13,54.86,128.0,1.0,0.0,7.0,8.0,0.25,4.0,6.0,9.0,0.33,12.0,12.0,20.0,7.0,9.0,0.0,12.5,1,PC5.arff
9.0,5.0,16.0,5.0,0.15,8.0,4.0,0.8,20.0,1.0,0.0,35.4,34.13,41218.87,0.4,224.0,0.03,2289.94,1207.88,1.0,6.0,32.0,33.0,0.2,4.0,8.0,17.0,0.06,84.0,91.0,133.0,24.0,18.0,0.0,17.95,1,PC5.arff
13.0,4.0,24.0,7.0,0.24,12.0,2.0,0.29,30.0,3.0,0.33,28.86,20.94,12659.07,0.2,122.0,0.05,703.28,604.41,0.0,0.0,29.0,29.0,0.43,6.0,12.0,25.0,0.22,32.0,58.0,64.0,18.0,13.0,1.0,0.0,0,PC1.arff
25.0,3.0,38.0,13.0,0.22,14.0,3.0,0.23,45.0,9.0,0.67,36.37,41.48,62590.96,0.5,266.0,0.02,3477.28,1508.87,19.0,29.0,39.0,58.0,0.69,12.0,19.0,34.0,0.11,120.0,101.0,165.0,28.0,23.0,0.0,55.17,1,PC4.arff
5.0,4.0,8.0,3.0,0.12,4.0,3.0,1.0,17.0,1.0,0.0,30.3,16.5,8249.42,0.17,104.0,0.06,458.3,499.96,3.0,6.0,22.0,25.0,0.33,2.0,4.0,16.0,0.07,43.0,44.0,60.0,16.0,12.0,0.0,29.03,1,PC4.arff
34.0,25.0,12.0,30.0,0.22,6.0,26.0,0.87,70.0,1.0,0.0,54.04,77.46,324260.81,1.4,605.0,0.01,18014.49,4185.91,3.0,91.0,133.0,136.0,0.03,3.0,6.0,42.0,0.11,283.0,220.0,385.0,71.0,50.0,3.0,41.41,1,CM1.arff
13.0,2.0,24.0,7.0,0.29,12.0,1.0,0.14,26.0,5.0,0.67,32.5,17.19,9606.08,0.19,105.0,0.06,533.67,558.8,0.0,11.0,24.0,24.0,0.71,6.0,12.0,21.0,0.15,47.0,38.0,67.0,21.0,19.0,0.0,31.43,1,MC2.arff
3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.5,6.0,1.0,0.0,9.51,4.0,152.16,0.01,12.0,0.25,8.45,38.04,0.0,0.0,0.0,0.0,0.5,0.0,0.0,6.0,2.0,1.0,4.0,8.0,3.0,6.0,0.0,0.0,0,PC4.arff
3.0,5.0,4.0,2.0,0.4,2.0,2.0,1.0,10.0,1.0,0.0,17.18,8.56,1257.2,0.05,34.0,0.12,69.84,146.95,4.0,0.0,1.0,5.0,0.5,1.0,2.0,10.0,0.29,7.0,14.0,20.0,9.0,11.0,2.0,80.0,0,PC2.arff
161.0,52.0,258.0,81.0,0.22,98.0,51.0,0.63,406.0,53.0,0.65,108.67,79.68,689843.31,2.89,1337.0,0.01,38324.63,8658.06,21.0,64.0,350.0,371.0,0.65,80.0,132.0,327.0,0.17,474.0,516.0,821.0,68.0,21.0,0.0,19.54,0,PC5.arff
15.0,1.0,18.0,8.0,0.44,4.0,2.0,0.25,19.0,7.0,0.86,20.23,23.23,10919.67,0.16,94.0,0.04,606.65,470.0,0.0,3.0,18.0,18.0,0.88,7.0,14.0,13.0,0.31,26.0,41.0,53.0,15.0,17.0,0.0,14.29,1,PC5.arff
3.0,2.0,4.0,2.0,0.17,2.0,2.0,1.0,7.0,1.0,0.0,13.33,7.5,750.0,0.03,25.0,0.13,41.67,100.0,3.0,5.0,9.0,12.0,0.5,1.0,2.0,7.0,0.09,22.0,9.0,16.0,6.0,10.0,0.0,47.06,1,PC5.arff
5.0,4.0,8.0,3.0,0.06,4.0,2.0,0.67,25.0,1.0,0.0,43.78,33.59,49408.04,0.49,248.0,0.03,2744.89,1470.82,11.0,27.0,37.0,48.0,0.33,2.0,4.0,24.0,0.03,99.0,111.0,137.0,38.0,23.0,0.0,50.67,1,PC1.arff
31.0,11.0,46.0,16.0,0.24,16.0,8.0,0.5,75.0,6.0,0.0,74.18,20.79,32071.97,0.51,250.0,0.05,1781.78,1542.48,0.0,33.0,66.0,66.0,0.38,15.0,24.0,61.0,0.13,120.0,116.0,134.0,53.0,19.0,0.0,33.33,1,MW1.arff
3.0,1.0,4.0,2.0,0.4,2.0,2.0,1.0,7.0,1.0,0.0,9.73,9.0,788.12,0.03,23.0,0.11,43.78,87.57,3.0,8.0,2.0,5.0,0.5,1.0,2.0,7.0,0.13,16.0,10.0,13.0,5.0,9.0,2.0,84.62,0,PC2.arff
34.0,7.0,52.0,21.0,0.15,22.0,7.0,0.33,77.0,1.0,0.0,40.31,58.71,138949.53,0.79,404.0,0.02,7719.42,2366.62,33.0,3.0,103.0,136.0,0.05,15.0,26.0,58.0,0.14,154.0,155.0,249.0,33.0,25.0,0.0,25.9,1,PC5.arff
1.0,3.0,0.0,1.0,0.01,0.0,1.0,1.0,4.0,1.0,0.0,306.07,5.75,10119.5,0.59,280.0,0.17,562.19,1759.91,0.0,2.0,67.0,67.0,1.0,0.0,0.0,5.0,0.01,73.0,138.0,142.0,72.0,6.0,0.0,2.9,1,PC5.arff
5.0,2.0,6.0,3.0,0.25,2.0,1.0,0.33,9.0,3.0,1.0,18.28,10.0,1828.37,0.06,41.0,0.1,101.58,182.84,0.0,1.0,12.0,12.0,1.0,2.0,3.0,8.0,0.16,19.0,20.0,21.0,11.0,11.0,2.0,7.69,0,PC3.arff
55.0,17.0,82.0,28.0,0.12,28.0,8.0,0.29,148.0,13.0,0.44,162.58,44.85,327028.86,2.43,1178.0,0.02,18168.27,7291.61,23.0,100.0,219.0,242.0,0.46,27.0,41.0,122.0,0.06,461.0,414.0,764.0,60.0,13.0,0.0,35.96,1,PC5.arff
15.0,25.0,24.0,8.0,0.18,12.0,8.0,1.0,56.0,1.0,0.0,121.61,9.12,10120.84,0.37,181.0,0.11,562.27,1109.4,0.0,11.0,44.0,44.0,0.13,6.0,12.0,50.0,0.11,73.0,80.0,101.0,57.0,13.0,2.0,20.0,1,MW1.arff
69.0,2.0,118.0,35.0,0.29,50.0,4.0,0.11,123.0,3.0,0.06,126.88,26.71,90551.52,1.13,497.0,0.04,5030.64,3389.63,4.0,38.0,117.0,121.0,0.09,34.0,59.0,90.0,0.17,205.0,221.0,276.0,91.0,22.0,0.0,26.42,1,PC3.arff
3.0,6.0,4.0,2.0,0.07,2.0,2.0,1.0,16.0,1.0,0.0,49.24,12.67,7899.91,0.21,118.0,0.08,438.88,623.68,1.0,10.0,28.0,29.0,0.5,1.0,2.0,16.0,0.03,61.0,57.0,61.0,27.0,12.0,0.0,28.21,1,PC4.arff
26.0,4.0,44.0,14.0,0.3,22.0,11.0,0.79,59.0,7.0,0.46,30.87,42.62,56084.29,0.44,221.0,0.02,3115.79,1315.88,1.0,1.0,45.0,46.0,0.5,11.0,22.0,47.0,0.23,61.0,97.0,124.0,33.0,29.0,0.0,4.26,0,PC1.arff
1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.25,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0,PC5.arff
7.0,1.0,12.0,4.0,0.2,6.0,3.0,0.75,17.0,1.0,0.0,37.83,10.4,4092.01,0.13,78.0,0.1,227.33,393.46,0.0,3.0,20.0,20.0,0.25,3.0,6.0,15.0,0.12,34.0,32.0,46.0,20.0,13.0,1.0,13.04,0,PC1.arff
7.0,3.0,0.0,4.0,0.4,0.0,3.0,0.75,16.0,1.0,0.0,21.62,13.0,3654.41,0.09,64.0,0.08,203.02,281.11,0.0,0.0,10.0,10.0,0.25,0.0,0.0,14.0,0.24,17.0,16.0,48.0,8.0,13.0,0.0,0.0,0,PC4.arff
1.0,4.0,0.0,1.0,0.17,0.0,1.0,1.0,5.0,1.0,0.0,22.5,2.0,90.0,0.02,15.0,0.5,5.0,45.0,1.0,4.0,5.0,6.0,1.0,0.0,0.0,6.0,0.05,20.0,4.0,11.0,4.0,4.0,0.0,50.0,1,PC4.arff
1.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,7.86,2.5,49.13,0.01,7.0,0.4,2.73,19.65,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,5.0,0.0,0.0,0,MC1.arff
15.0,4.0,14.0,9.0,0.23,6.0,6.0,0.67,31.0,5.0,0.5,39.96,20.3,16466.48,0.27,143.0,0.05,914.8,811.16,4.0,13.0,35.0,39.0,0.56,4.0,7.0,24.0,0.1,89.0,58.0,85.0,30.0,21.0,2.0,32.68,0,PC3.arff
3.0,1.0,4.0,2.0,0.2,2.0,1.0,0.5,7.0,1.0,0.0,16.64,8.94,1328.8,0.05,35.0,0.11,73.82,148.68,1.0,0.0,9.0,10.0,0.5,1.0,2.0,7.0,0.13,16.0,13.0,22.0,8.0,11.0,1.0,10.0,1,PC4.arff
15.0,3.0,28.0,8.0,0.14,14.0,5.0,0.63,41.0,1.0,0.0,29.04,65.22,123506.5,0.63,349.0,0.02,6861.47,1893.77,8.0,21.0,49.0,57.0,0.13,7.0,14.0,35.0,0.09,91.0,150.0,199.0,23.0,20.0,1.0,37.18,1,MC2.arff
5.0,4.0,8.0,3.0,0.17,4.0,3.0,1.0,12.0,1.0,0.0,18.89,11.25,2391.17,0.07,52.0,0.09,132.84,212.55,5.0,0.0,13.0,18.0,0.33,2.0,4.0,11.0,0.14,21.0,20.0,32.0,8.0,9.0,0.0,27.78,0,PC5.arff
21.0,3.0,40.0,11.0,0.19,20.0,8.0,0.0,51.0,1.0,0.0,24.66,80.39,159325.18,0.66,353.0,0.01,8851.4,1981.99,0.0,12.0,58.0,58.0,0.0,10.0,20.0,42.0,0.07,169.0,131.0,222.0,22.0,27.0,0.0,17.14,0,MC1.arff
21.0,5.0,34.0,11.0,0.14,14.0,9.0,0.82,46.0,11.0,1.0,61.92,36.74,83581.43,0.76,354.0,0.03,4643.41,2274.9,7.0,28.0,74.0,81.0,1.0,10.0,17.0,37.0,0.08,141.0,124.0,230.0,54.0,32.0,1.0,32.11,1,CM1.arff
